Sagsnr,available_from,rooms,area,rent,per_area_price,address,zip_code,latitude,longitude
11804003,2023-05-01,3,102.0,17800,524.0,"Marmorvej 39, st. TH, 2100 København Ø",2100,55.70458672,12.59602224
11804004,2023-05-01,3,95.0,17400,549.0,"Marmorvej 41, st. TH, 2100 København Ø",2100,55.70454168,12.59629518
11804005,2023-04-01,4,105.0,17900,511.0,"Alliancevej 19, st. TV, 2450 København SV",2450,55.64850278,12.55293081
11804006,2023-05-01,4,135.0,21500,478.0,"Alliancevej 37, st. TV, 2450 København SV",2450,55.6482888,12.55356288
11804008,2023-05-01,3,113.0,14900,396.0,"Alliancevej 31, st. TV, 2450 København SV",2450,55.64860524,12.55396223
1770011302177hom,2023-04-03,3,90.0,15400,513.0,"Ved Amagerbanen 17A, 1. tv, 2300 København S",2300,55.66745506,12.62677992
1770011280177hom,2023-03-15,2,66.0,12200,555.0,"Michael Strunges Vej 1, 2. tv, 2300 København S",2300,55.63784132,12.58113971
1770011303177hom,2023-03-15,3,95.0,14400,455.0,"Michael Strunges Vej 1, 2. th, 2300 København S",2300,55.63784132,12.58113971
1770004487177009,2023-03-15,4,86.0,14900,520.0,"Emma Gads Vej 1, 1. tv, 2300 København S",2300,55.63563482,12.57837225
1770011305177hom,2023-04-04,2,67.0,13800,618.0,"Amager Strandvej 28B, 3. tv, 2300 København S",2300,55.66745506,12.62677992
1770011306177hom,2023-02-28,1,29.0,7600,786.0,"Poul Bundgaards Vej 5, 2. 55, 2500 Valby",2500,55.65926836,12.51011501
11804012,2023-03-01,3,94.0,17800,568.0,"Applebys Plads 27, st. TH, 1411 København K",1411,55.67055958,12.58521622
11804013,2023-06-15,3,82.0,16500,604.0,"Applebys Plads 29, st. TH, 1411 København K",1411,55.67058017,12.58502575
1770007707177hom,2023-03-16,1,26.0,7900,912.0,"Finsensvej 15, 3. 312, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770007699177hom,2023-03-15,1,25.0,7650,918.0,"Finsensvej 15, st. 8, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770011307177hom,2023-03-15,3,108.0,14300,397.0,"Martha Christensens Vej 22, 2. tv, 2300 København S",2300,55.63784132,12.58113971
1770011308177hom,2023-03-15,2,79.0,12950,492.0,"Martha Christensens Vej 22, 8. 2, 2300 København S",2300,55.63784132,12.58113971
1770011309177hom,2023-03-15,4,140.0,18200,390.0,"Martha Christensens Vej 22, 10. 1, 2300 København S",2300,55.63784132,12.58113971
1770011310177hom,2023-03-15,3,100.0,15000,450.0,"Martha Christensens Vej 22, 7. 3, 2300 København S",2300,55.63784132,12.58113971
1770011311177hom,2023-03-29,2,52.0,11400,658.0,"Michael Strunges Vej 9, 1. mf, 2300 København S",2300,55.63784132,12.58113971
1770011312177hom,2023-03-13,1,31.0,7500,726.0,"Vanløse Allé 79, 4. 22, 2720 Vanløse",2720,55.68876217,12.49425254
1770011314177hom,2023-03-14,1,35.0,7800,669.0,"Poppelstykket 8, 2. 257, 2450 København SV",2450,55.6512869,12.51149568
1770011317177hom,2023-03-06,3,75.0,12900,516.0,"Gertrude Steins Vej 22, 3. mf, 2300 København S",2300,55.63968386,12.58268348
1770011315177hom,2023-03-27,1,42.0,8900,636.0,"Poppelstykket 6, 5. 513, 2450 København SV",2450,55.6512869,12.51149568
1770011313177hom,2023-03-23,1,31.0,7500,726.0,"Vanløse Allé 79, 4. 9, 2720 Vanløse",2720,55.68876217,12.49425254
1770011319177hom,2023-03-27,1,29.0,7500,776.0,"Poul Bundgaards Vej 5, 1. 33, 2500 Valby",2500,55.65926836,12.51011501
1770011324177hom,2023-03-29,2,53.0,10550,597.0,"Gadelandet 26G, 4. mf, 2700 Brønshøj",2700,55.71123986,12.47945038
1770011327177hom,2023-04-04,4,96.0,13900,434.0,"Gadelandet 20D, 2. tv, 2700 Brønshøj",2700,55.71135229,12.47955674
1770011328177hom,2023-04-04,4,95.0,13750,434.0,"Gadelandet 20B, 2. tv, 2700 Brønshøj",2700,55.71157747,12.47977745
1770011331177hom,2023-04-04,3,83.0,12300,445.0,"Gadelandet 22C, 2. tv, 2700 Brønshøj",2700,55.71172869,12.48032333
1770011333177hom,2023-04-04,4,102.0,13900,409.0,"Gadelandet 22E, 2. tv, 2700 Brønshøj",2700,55.71156911,12.4807506
1770011334177hom,2023-03-27,1,45.0,8300,553.0,"Kobbelvænget 72C, 1. 11, 2700 Brønshøj",2700,55.71079535,12.48073651
1770011336177hom,2023-03-21,1,35.0,6400,549.0,"Kobbelvænget 72C, 4. 2, 2700 Brønshøj",2700,55.71079535,12.48073651
1770011340177hom,2023-03-14,1,35.0,7800,669.0,"Poppelstykket 8, 2. 277, 2450 København SV",2450,55.6512869,12.51149568
1770011341177hom,2023-03-20,1,35.0,7900,677.0,"Poppelstykket 6, 3. 327, 2450 København SV",2450,55.6512869,12.51149568
1770011339177hom,2023-03-14,2,43.0,10200,712.0,"Poppelstykket 6, 1. 134, 2450 København SV",2450,55.6512869,12.51149568
1770011342177hom,2023-03-14,1,37.0,8500,689.0,"Poppelstykket 6, 5. 509, 2450 København SV",2450,55.6512869,12.51149568
1770011343177hom,2023-03-14,1,35.0,7900,677.0,"Poppelstykket 8, 3. 358, 2450 København SV",2450,55.6512869,12.51149568
1770011344177hom,2023-03-16,1,25.0,8000,960.0,"Finsensvej 15, 4. 407, 2000 Frederiksberg",2000,55.68076211,12.51831613
11804016,2023-05-15,4,122.0,18200,448.0,"Otto Brandenburgs Vej 38, st., 2450 København SV",2450,55.644728,12.55049358
1770011346177hom,2023-03-13,1,29.0,7700,797.0,"Poul Bundgaards Vej 5, 3. 79, 2500 Valby",2500,55.65926836,12.51011501
1770011345177hom,2023-03-01,1,30.0,7600,760.0,"Gl. Køge Landevej 40, 6. 606, 2500 Valby",2500,55.65571596,12.51155621
1770011348177hom,2023-03-16,1,26.0,7900,912.0,"Finsensvej 15, 3. 305, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770011349177hom,2023-03-24,1,31.0,7500,726.0,"Gl. Køge Landevej 40, 4. 408, 2500 Valby",2500,55.65571596,12.51155621
1770011350177hom,2023-03-07,2,53.0,11900,674.0,"Ved Amagerbanen 35F, st., 2300 København S",2300,55.66530682,12.62658402
1770011352177hom,2023-03-15,2,64.0,11950,560.0,"Halldór Laxness Vej 42, st. th, 2300 København S",2300,55.63759825,12.58153146
1770011354177hom,2023-03-22,1,40.0,8350,626.0,"Poppelstykket 8, 3. 363, 2450 København SV",2450,55.6512869,12.51149568
1770011355177hom,2023-03-14,1,35.0,7950,681.0,"Poppelstykket 8, 4. 445, 2450 København SV",2450,55.6512869,12.51149568
1770011356177hom,2023-03-22,1,35.0,8250,707.0,"Poppelstykket 8, 1. 151, 2450 København SV",2450,55.6512869,12.51149568
1770011357177hom,2023-03-17,3,90.0,15700,523.0,"Ved Amagerbanen 17A, 4. tv, 2300 København S",2300,55.66745506,12.62677992
1770011358177hom,2023-03-14,1,35.0,7900,677.0,"Poppelstykket 8, 3. 352, 2450 København SV",2450,55.6512869,12.51149568
1770011359177hom,2023-04-04,4,96.0,16500,516.0,"Else Alfelts Vej 60F, 2. tv, 2300 København S",2300,55.61935638,12.56837823
1770011360177hom,2023-03-29,3,70.0,13200,566.0,"C. F. Møllers Allé 59, 2. tv, 2300 København S",2300,55.63563482,12.57837225
1770011361177hom,2023-03-29,4,107.0,14900,418.0,"Else Alfelts Vej 59, 3. th, 2300 København S",2300,55.61902607,12.57070695
1770011364177hom,2023-03-22,4,110.0,17900,488.0,"Strandlodsvej 17C, 4. th, 2300 København S",2300,55.66469902,12.62250075
1770011365177hom,2023-04-04,3,104.0,16200,467.0,"Teglholmens Østkaj 59, 3. th, 2450 København SV",2450,55.64923781,12.55386346
1770011367177hom,2023-04-04,2,60.0,11950,598.0,"C. F. Møllers Allé 55, 1. th, 2300 København S",2300,55.63563482,12.57837225
11804015,2023-05-01,4,146.0,19200,395.0,"Otto Brandenburgs Vej 26, st. 2, 2450 København SV",2450,55.64493302,12.548705
11803978,2023-06-01,2,64.0,14450,677.0,"Amager Strandvej 130K, st. tv, 2300 København S",2300,55.65874703,12.63343647
1770011368177hom,2023-04-03,1,44.0,9000,614.0,"Søndre Fasanvej 90, 3. 306, 2500 Valby",2500,55.66769246,12.51667676
1770011369177hom,2023-03-13,1,29.0,7800,807.0,"Poul Bundgaards Vej 5, 2. 62, 2500 Valby",2500,55.65926836,12.51011501
1770011371177hom,2023-03-21,3,85.0,15500,547.0,"Strandlodsvej 11M, 5. tv, 2300 København S",2300,55.66645737,12.62099821
11803984,2023-06-01,2,92.0,15500,505.0,"Marmorvej 9A, st. TV, 2100 København Ø",2100,55.70385065,12.59399433
11803974,2023-04-01,4,136.0,21500,474.0,"Marmorvej 9B, st. TV, 2100 København Ø",2100,55.70388918,12.59373799
11803976,2023-03-01,3,134.0,18500,414.0,"Marmorvej 31, st. TV, 2100 København Ø",2100,55.70467129,12.59551455
11803977,2023-06-01,2,65.0,13450,621.0,"Amager Strandvej 130G, st. mf, 2300 København S",2300,55.65869707,12.632871
11803983,2023-06-01,2,79.0,13800,524.0,"Alliancevej 15, st. TH, 2450 København SV",2450,55.64837519,12.55321294
11803986,2023-06-01,2,54.0,13250,736.0,"Amager Strandvej 130, st., 2300 København S",2300,55.65889046,12.63382078
11803979,2023-06-01,4,94.0,16200,517.0,"Dieselvej 36, st. TV, 2450 København SV",2450,55.65109927,12.55592809
11803981,2023-06-01,2,75.0,12950,518.0,"Nordre Teglkaj 14, st. MF, 2450 København SV",2450,55.65419853,12.54984208
11803982,2023-04-15,4,111.0,17450,472.0,"Nordre Teglkaj 14, st. TH, 2450 København SV",2450,55.65419853,12.54984208
1770011373177hom,2023-03-27,1,35.0,7850,673.0,"Poppelstykket 8, 4. 477, 2450 København SV",2450,55.6512869,12.51149568
10-X00021893426lok,2023-03-15,4,107.0,15050,422.0,"Asger Jorns Allé 8, 7. 1, 2300 København S",2300,55.61974721,12.57425939
1770011375177hom,2023-04-03,1,35.0,7950,681.0,"Poppelstykket 8, 4. 457, 2450 København SV",2450,55.6512869,12.51149568
1770011376177hom,2023-03-13,1,30.0,7500,750.0,"Vanløse Allé 79, 4. 12, 2720 Vanløse",2720,55.68876217,12.49425254
1770011377177hom,2023-02-27,4,108.0,16500,458.0,"Else Alfelts Vej 60E, 5. th, 2300 København S",2300,55.61935638,12.56837823
1770011378177hom,2023-03-29,1,29.0,7400,766.0,"Poul Bundgaards Vej 5, 2. 52, 2500 Valby",2500,55.65926836,12.51011501
177L02744,2023-02-28,3,96.0,12400,388.0,"Cylindervej 16, st. tv, 2450 København SV",2450,55.6517245,12.55590531
1770000498177009,2023-02-28,4,104.0,16195,467.0,"Teglholmens Østkaj 59, 2. tv, 2450 København SV",2450,55.64894337,12.55415301
1770000499177009,2023-02-28,4,104.0,16295,470.0,"Teglholmens Østkaj 59, 4. th, 2450 København SV",2450,55.64894337,12.55415301
1770000500177009,2023-02-28,4,121.0,18595,461.0,"Teglholmens Østkaj 61, 5. tv, 2450 København SV",2450,55.64894337,12.55415301
1770000707177009,2023-02-28,3,92.0,13200,430.0,"Dieselvej 17, 1. tv, 2450 København SV",2450,55.65159698,12.55647307
177L02680,2023-02-28,3,78.0,12400,477.0,"Dieselvej 17, 2. th, 2450 København SV",2450,55.65159698,12.55647307
1770001212177009,2023-02-28,4,113.0,16300,433.0,"Vanløse Torv 169, 2., 2720 Vanløse",2720,55.68790026,12.49385594
1770001443177hom,2023-02-28,1,35.0,6555,562.0,"Teglholmsgade 36, 4. 11, 2450 København SV",2450,55.65219233,12.54914224
1770006391177009,2023-02-28,3,74.0,12200,495.0,"Emma Gads Vej 7A, 4. th, 2300 København S",2300,55.63608991,12.57720853
10-X00021903426lok,2023-04-04,2,74.0,12180,494.0,"Asger Jorns Allé 8, 8. 3, 2300 København S",2300,55.61974721,12.57425939
10-X00021913426lok,2023-07-15,4,129.0,15900,370.0,"Ørestads Boulevard 49B, 4. 5, 2300 København S",2300,55.63657896,12.58304572
1770011379177hom,2023-03-20,1,35.0,7800,669.0,"Poppelstykket 8, 1. 157, 2450 København SV",2450,55.6512869,12.51149568
1770011386177hom,2023-03-16,4,98.0,16300,499.0,"Teglholmsgade 56, 3. tv, 2450 København SV",2450,55.64997671,12.55564083
1770011387177hom,2023-03-16,1,33.0,11100,1009.0,"Finsensvej 15, 1. 119, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770011390177hom,2023-03-15,3,90.0,15700,523.0,"Amager Strandvej 44, 4. tv, 2300 København S",2300,55.66745506,12.62677992
10-X00021933426lok,2023-06-01,4,146.0,18211,374.0,"Asger Jorns Allé 10X, 4., 2300 København S",2300,55.61977295,12.57377487
1770011392177hom,2023-03-27,3,98.0,13900,426.0,"Else Alfelts Vej 81, 4. tv, 2300 København S",2300,55.61775628,12.56884475
101532_270216,2023-06-01,3,102.0,15400,453.0,"Gammel Køge Landevej 20P, 3. tv, 2500 Valby",2500,55.6597368,12.51497717
3170000467317dan,2023-04-04,4,125.0,15750,378.0,"Amagerbrogade 245, 1. th, 2300 København S",2300,55.64600117,12.6147775
101533_270216,2023-07-01,2,69.0,12900,561.0,"Montagehalsvej 14, st. tv, 2500 Valby",2500,55.65927219,12.51384961
1770011394177hom,2023-03-20,3,108.0,14600,406.0,"Martha Christensens Vej 22, 3. tv, 2300 København S",2300,55.63784132,12.58113971
1770011396177hom,2023-03-15,3,108.0,14700,408.0,"Martha Christensens Vej 22, 4. tv, 2300 København S",2300,55.63784132,12.58113971
1770011401177hom,2023-03-15,3,108.0,14800,411.0,"Martha Christensens Vej 22, 5. tv, 2300 København S",2300,55.63784132,12.58113971
1770011402177hom,2023-03-15,2,79.0,12900,490.0,"Martha Christensens Vej 22, 7. 2, 2300 København S",2300,55.63784132,12.58113971
10-X00021973426lok,2023-07-01,4,141.0,17545,373.0,"Asger Jorns Allé 10N, 4., 2300 København S",2300,55.61967889,12.57468742
10-X00021983426lok,2023-06-02,3,99.0,14300,433.0,"Ørestads Boulevard 49S, 7. 2, 2300 København S",2300,55.63614138,12.58291536
10-X00021993426lok,2023-06-01,2,59.0,11650,592.0,"Ørestads Boulevard 49B, 6. 8, 2300 København S",2300,55.63657896,12.58304572
1770010840177009,2023-04-03,4,159.0,24900,470.0,"Fiolstræde 22A, 4. 2, 1171 København K",1171,55.68123401,12.572844
1770011405177hom,2023-03-02,1,31.0,7300,706.0,"Gl. Køge Landevej 40, 2. 231, 2500 Valby",2500,55.65571596,12.51155621
11803990,2023-04-01,3,94.0,17500,559.0,"Martin Luther Kings Vej 7, st. TH, 2450 København SV",2450,55.6583522,12.56263269
10-X00022013426lok,2023-06-01,2,59.0,11300,575.0,"Ørestads Boulevard 49B, 7. 4, 2300 København S",2300,55.63657896,12.58304572
1770011406177hom,2023-03-21,1,32.0,7500,703.0,"Gl. Køge Landevej 40, 4. 423, 2500 Valby",2500,55.65571596,12.51155621
1770011407177hom,2023-03-24,1,34.0,7600,671.0,"Gl. Køge Landevej 40, 5. 530, 2500 Valby",2500,55.65571596,12.51155621
1770011408177hom,2023-04-05,5,138.0,22900,498.0,"Strandlodsvej 17C, 9. th, 2300 København S",2300,55.66469902,12.62250075
1770011409177hom,2023-04-04,4,126.0,17800,424.0,"Gearhalsvej 2, 1. mf, 2500 Valby",2500,55.65960732,12.51339913
1770010784177009,2023-03-14,3,146.0,27900,573.0,"Christians Brygge 23, . 509, 1473 København K",1473,55.67229339,12.57862443
11803975,2023-05-01,2,76.0,15300,604.0,"Marmorvej 23, st. TV, 2100 København Ø",2100,55.70405751,12.59562819
11803994,2023-05-01,3,106.0,18700,529.0,"Amager Strandvej 130F, st., 2300 København S",2300,55.65886866,12.63269071
11803995,2023-07-01,4,106.0,16300,461.0,"Alliancevej 5, st. tv, 2450 København SV",2450,55.6487712,12.55193747
1770011412177hom,2023-03-29,3,90.0,15700,523.0,"Strandlodsvej 11M, 9. tv, 2300 København S",2300,55.66645737,12.62099821
1770011413177hom,2023-04-03,4,98.0,15900,487.0,"Teglholmsgade 56, 1. tv, 2450 København SV",2450,55.64997671,12.55564083
11804014,2023-05-01,4,118.0,20250,515.0,"Otto Brandenburgs Vej 112, st. TV, 2450 København SV",2450,55.64436697,12.5516236
1770011414177hom,2023-03-13,1,29.0,7300,755.0,"Vanløse Allé 79, 2., 2720 Vanløse",2720,55.68876217,12.49425254
1770011415177hom,2023-03-10,1,30.0,7300,730.0,"Vanløse Allé 79, 2. 35, 2720 Vanløse",2720,55.68876217,12.49425254
1770011418177hom,2023-04-04,2,52.0,10500,606.0,"Gadelandet 26F, 3. mf, 2700 Brønshøj",2700,55.71079535,12.48073651
1770011422177hom,2023-04-04,3,67.0,12900,578.0,"Gertrude Steins Vej 38, st. th, 2300 København S",2300,55.63968386,12.58268348
1770011424177hom,2023-04-04,4,94.0,13900,444.0,"Gadelandet 20C, st. th, 2700 Brønshøj",2700,55.71079535,12.48073651
11803996,2023-06-01,3,95.0,16950,535.0,"A.C. Meyers Vænge 13C, st. TH, 2450 København SV",2450,55.65147127,12.54255924
11803997,2023-09-01,4,136.0,17500,386.0,"A.C. Meyers Vænge 13D, st. TH, 2450 København SV",2450,55.65130552,12.54247031
1770011425177hom,2023-03-21,1,33.0,6400,582.0,"Kobbelvænget 72C, 1. 27, 2700 Brønshøj",2700,55.71079535,12.48073651
1770010098177009,2023-03-13,1,29.0,7200,745.0,"Vanløse Allé 79, st. 9, 2720 Vanløse",2720,55.68876217,12.49425254
1770011427177hom,2023-03-27,1,30.0,5800,520.0,"Kobbelvænget 72C, 3. 7, 2700 Brønshøj",2700,55.71079535,12.48073651
1770004242177hom,2023-03-20,2,70.0,14200,609.0,"Göteborg Plads 11, 2. th, 2150 Nordhavn",2150,55.70690816,12.59568453
1770011428177hom,2023-04-04,3,85.0,15100,533.0,"Strandlodsvej 11M, 1. tv, 2300 København S",2300,55.66817045,12.62001413
1770009129177hom,2023-04-04,3,105.0,17100,489.0,"Strandlodsvej 11M, 5. th, 2300 København S",2300,55.66645737,12.62099821
1770006609177hom,2023-03-07,4,104.0,16300,470.0,"Else Alfelts Vej 66D, 5. th, 2300 København S",2300,55.61903307,12.56857462
1770006848177009,2023-03-16,1,28.0,7850,841.0,"Finsensvej 15, 4. 421, 2000 Frederiksberg",2000,55.6813413,12.51863503
1770010464177hom,2023-03-31,2,65.0,12300,568.0,"Richard Mortensens Vej 58, 6. mf, 2300 København S",2300,55.61902607,12.57070695
1770007898177hom,2023-04-05,1,29.0,7300,755.0,"Gl. Køge Landevej 40, 2. 211, 2500 Valby",2500,55.65571596,12.51155621
1770011431177hom,2023-03-07,1,32.0,7500,703.0,"Gammel Køge Landevej 40, 4. 434, 2500 Valby",2500,55.65571596,12.51155621
1770007875177hom,2023-04-04,4,98.0,16200,496.0,"Ørestads Boulevard 36, 12. 3, 2300 København S",2300,55.63968386,12.58268348
1770011432177hom,2023-03-13,1,31.0,7400,716.0,"Vanløse Allé 79, 3. 28, 2720 Vanløse",2720,55.68841024,12.49417221
1770011433177hom,2023-03-07,1,31.0,7600,735.0,"Gammel Køge Landevej 40, 5. 504, 2500 Valby",2500,55.65571596,12.51155621
1770011436177hom,2023-03-15,1,29.0,7300,755.0,"Vanløse Allé 79, 2. 23, 2720 Vanløse",2720,55.68841024,12.49417221
1770011206177hom,2023-04-03,3,81.0,13400,496.0,"Richard Mortensens Vej 78E, 5. tv, 2300 København S",2300,55.61775628,12.56884475
1770011258177hom,2023-04-03,4,99.0,16600,503.0,"Montagehalsvej 18, 3. tv, 2500 Valby",2500,55.65960732,12.51339913
1770011438177hom,2023-03-29,3,119.0,20800,524.0,"Drechselsgade 4A, 1. mf, 2300 København S",2300,55.6577266,12.56771676
1770011437177hom,2023-03-21,3,70.0,13100,561.0,"C.F. Møllers Allé 59, 1. tv, 2300 København S",2300,55.63524601,12.57878805
1770011439177hom,2023-03-29,2,81.0,16700,619.0,"Islands Brygge 79A, 3. 3, 2300 København S",2300,55.65805204,12.56733906
1770011440177hom,2023-03-29,1,81.0,16600,615.0,"Islands Brygge 79A, 3. 9, 2300 København S",2300,55.65805204,12.56733906
1770011441177hom,2023-03-29,2,103.0,18800,548.0,"Islands Brygge 81C, 2. th, 2300 København S",2300,55.65745669,12.56689423
1770011443177hom,2023-03-07,1,30.0,7700,770.0,"Gammel Køge Landevej 40, 6. 603, 2500 Valby",2500,55.65571596,12.51155621
1770011442177hom,2023-03-21,5,111.0,16400,443.0,"Else Alfelts Vej 66E, 4. tv, 2300 København S",2300,55.61903292,12.56703303
11-X00014533503lok,2023-06-01,4,101.0,15700,466.0,"Brofogedvej 12A, st., 2400 København NV",2400,55.70377988,12.53162822
11-X00014543503lok,2023-06-01,3,88.0,13800,470.0,"Brofogedvej 12A, 1. tv, 2400 København NV",2400,55.70377988,12.53162822
11-X00014673503lok,2023-06-01,2,66.0,12600,573.0,"Brofogedvej 12B, 2. mf, 2400 København NV",2400,55.70362605,12.53186178
11-X00014683503lok,2023-06-01,3,90.0,14100,470.0,"Brofogedvej 12B, 2. th, 2400 København NV",2400,55.70362605,12.53186178
11-X00014693503lok,2023-06-01,5,141.0,19500,415.0,"Brofogedvej 12B, 3. tv, 2400 København NV",2400,55.70362605,12.53186178
11-X00014703503lok,2023-06-01,4,108.0,16300,453.0,"Brofogedvej 12B, 3. th, 2400 København NV",2400,55.70362605,12.53186178
11-X00014603503lok,2023-06-01,3,88.0,14000,477.0,"Brofogedvej 12A, 3. tv, 2400 København NV",2400,55.70377988,12.53162822
11804020,2023-06-01,3,124.0,19250,466.0,"Amager Strandvej 130G, st. th, 2300 København S",2300,55.65869707,12.632871
1770011446177hom,2023-03-13,1,27.0,7900,878.0,"Finsensvej 15, 3. 331, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770011448177hom,2023-03-13,2,29.0,10900,1128.0,"Finsensvej 15, 5. 522, 2000 Frederiksberg",2000,55.68076211,12.51831613
1770011451177hom,2023-03-29,4,102.0,16800,494.0,"Teglholmens Østkaj 47, 1. th, 2450 København SV",2450,55.649159,12.553889
10-X00022083426lok,2023-03-30,2,56.0,10475,561.0,"Ørestads Boulevard 49B, 3. 3, 2300 København S",2300,55.63657896,12.58304572
1770011452177hom,2023-03-13,2,65.0,12500,577.0,"Richard Mortensens Vej 56, 6. mf, 2300 København S",2300,55.61902607,12.57070695
1770011453177hom,2023-04-03,5,136.0,24000,529.0,"Amager Strandvej 32, 5. th, 2300 København S",2300,55.66745506,12.62677992
1770011454177hom,2023-03-31,4,124.0,20250,490.0,"Jagtvej 66, 1. 4, 2200 København N",2200,55.69582295,12.55086729
1770011459177hom,2023-03-09,3,81.0,13700,507.0,"Emma Gads Vej 22, 3. tv, 2300 København S",2300,55.63701608,12.58025869
1770011460177hom,2023-03-21,1,53.0,11900,674.0,"Ved Amagerbanen 35G, st., 2300 København S",2300,55.66530682,12.62658402
1770011370177hom,2023-03-13,1,29.0,7400,766.0,"Poul Bundgaards Vej 5, 1. 34, 2500 Valby",2500,55.65926836,12.51011501
1770011462177hom,2023-03-26,3,88.0,13200,450.0,"Halldor Laxness Vej 19, 1. tv, 2300 København S",2300,55.63701608,12.58025869
